order_id,product_id,customer_id,order_history,delivery_preference,locations,returns/refunds
ORD012555,PROD7671,CUST29083,38,Express,Rural,No
ORD007986,PROD8184,CUST63990,13,Standard,Suburban,No
ORD010652,PROD7328,CUST51002,14,Same-Day,Rural,No
ORD004761,PROD7765,CUST43147,47,Same-Day,Suburban,No
ORD008158,PROD5588,CUST70537,45,Same-Day,Suburban,No
ORD006364,PROD4715,CUST84255,39,Standard,Rural,No
ORD000828,PROD7770,CUST58048,23,Same-Day,Urban,No
ORD001119,PROD3854,CUST82512,40,Same-Day,Rural,No
ORD011527,PROD3572,CUST59682,12,Same-Day,Urban,No
ORD011666,PROD3797,CUST32236,20,Standard,Rural,No
ORD011988,PROD4838,CUST68994,21,Same-Day,Suburban,No
ORD008166,PROD3743,CUST55078,28,Same-Day,Rural,No
ORD005014,PROD9376,CUST69775,3,Express,Urban,No
ORD014671,PROD9411,CUST44076,25,Same-Day,Rural,No
ORD000610,PROD1207,CUST32582,39,Standard,Rural,No
ORD013792,PROD2857,CUST12008,14,Same-Day,Rural,No
ORD011745,PROD8756,CUST83190,9,Same-Day,Suburban,Yes
ORD007194,PROD6841,CUST10778,7,Same-Day,Rural,No
ORD001522,PROD1782,CUST31159,41,Standard,Suburban,No
ORD004266,PROD9430,CUST22717,14,Standard,Urban,No
ORD003868,PROD2978,CUST83363,30,Standard,Rural,No
ORD014480,PROD1265,CUST54964,14,Same-Day,Suburban,No
ORD001681,PROD2438,CUST94758,26,Same-Day,Suburban,No
ORD010797,PROD1698,CUST37811,12,Same-Day,Urban,No
ORD006925,PROD6087,CUST92016,27,Same-Day,Rural,Yes
ORD012300,PROD5569,CUST10592,10,Standard,Rural,No
ORD002494,PROD2865,CUST39190,26,Same-Day,Suburban,No
ORD009019,PROD1323,CUST20874,35,Same-Day,Suburban,No
ORD005125,PROD6624,CUST96167,10,Same-Day,Suburban,No
ORD013428,PROD9153,CUST31764,7,Express,Urban,Yes
ORD006924,PROD5023,CUST31858,19,Same-Day,Urban,No
ORD013852,PROD1514,CUST75208,40,Standard,Rural,No
ORD006043,PROD9010,CUST19987,42,Same-Day,Rural,No
ORD013160,PROD6690,CUST99412,1,Standard,Suburban,No
ORD007845,PROD2145,CUST30991,10,Standard,Rural,No
ORD003396,PROD2843,CUST56236,18,Standard,Rural,No
ORD012730,PROD9827,CUST87748,38,Standard,Suburban,Yes
ORD002668,PROD4683,CUST35645,20,Same-Day,Urban,Yes
ORD004479,PROD4985,CUST82619,41,Same-Day,Suburban,No
ORD008069,PROD4102,CUST77532,37,Express,Urban,No
ORD002708,PROD9827,CUST10941,47,Standard,Suburban,Yes
ORD006440,PROD9821,CUST22654,35,Standard,Rural,No
ORD010252,PROD3740,CUST71143,35,Express,Rural,No
ORD009422,PROD4160,CUST40484,36,Express,Urban,No
ORD003373,PROD3738,CUST45326,5,Express,Urban,No
ORD011165,PROD1687,CUST46935,29,Same-Day,Suburban,No
ORD009601,PROD5861,CUST47235,24,Standard,Rural,No
ORD001190,PROD6400,CUST48872,9,Standard,Rural,No
ORD010720,PROD6428,CUST18877,45,Same-Day,Suburban,No
ORD010990,PROD7024,CUST69651,21,Express,Suburban,No
ORD014683,PROD6250,CUST17993,8,Same-Day,Suburban,No
ORD005121,PROD4982,CUST12141,41,Same-Day,Urban,No
ORD007638,PROD7050,CUST75849,12,Standard,Rural,No
ORD001432,PROD9626,CUST11885,21,Standard,Rural,No
ORD014637,PROD3182,CUST65751,48,Same-Day,Suburban,No
ORD010060,PROD7738,CUST75143,47,Standard,Suburban,No
ORD013236,PROD6573,CUST73392,1,Same-Day,Suburban,No
ORD008461,PROD2684,CUST84542,46,Same-Day,Rural,No
ORD009005,PROD5484,CUST74438,37,Express,Urban,No
ORD006572,PROD3532,CUST83982,17,Express,Urban,No
ORD001164,PROD4522,CUST47190,12,Same-Day,Suburban,No
ORD005135,PROD4339,CUST72889,6,Express,Urban,No
ORD003374,PROD4471,CUST59476,43,Standard,Rural,No
ORD008266,PROD4829,CUST77829,8,Standard,Urban,No
ORD011345,PROD8053,CUST93452,17,Express,Suburban,No
ORD005384,PROD9967,CUST47897,40,Same-Day,Suburban,No
ORD003993,PROD1833,CUST33062,15,Same-Day,Suburban,No
ORD014591,PROD1387,CUST52021,45,Express,Suburban,Yes
ORD006908,PROD7721,CUST90102,34,Same-Day,Urban,No
ORD012396,PROD8209,CUST51609,41,Standard,Rural,No
ORD013333,PROD7670,CUST55177,16,Express,Urban,No
ORD002888,PROD3501,CUST55002,24,Express,Suburban,No
ORD009434,PROD3094,CUST82936,14,Same-Day,Rural,Yes
ORD004935,PROD9026,CUST40201,4,Standard,Rural,No
ORD002484,PROD7524,CUST29729,18,Same-Day,Rural,No
ORD006568,PROD6575,CUST77549,15,Express,Rural,No
ORD011837,PROD3898,CUST46411,19,Express,Urban,No
ORD005795,PROD8681,CUST72257,44,Standard,Suburban,Yes
ORD001073,PROD1536,CUST94566,1,Standard,Urban,No
ORD000497,PROD5681,CUST60139,34,Same-Day,Urban,No
ORD006710,PROD6959,CUST42438,25,Same-Day,Suburban,No
ORD012893,PROD1466,CUST85281,11,Standard,Suburban,No
ORD008867,PROD4823,CUST43963,29,Express,Suburban,No
ORD000356,PROD1406,CUST98293,11,Express,Suburban,No
ORD012801,PROD1447,CUST98052,13,Standard,Rural,No
ORD013961,PROD3642,CUST11959,12,Same-Day,Urban,No
ORD005969,PROD7397,CUST94745,9,Standard,Urban,No
ORD012724,PROD7119,CUST32773,40,Express,Rural,No
ORD003471,PROD7503,CUST12490,16,Same-Day,Urban,No
ORD004370,PROD4365,CUST47172,40,Standard,Urban,No
ORD002354,PROD2562,CUST24696,49,Express,Suburban,No
ORD004574,PROD9171,CUST41657,26,Standard,Suburban,No
ORD006679,PROD6375,CUST68913,47,Express,Suburban,No
ORD012003,PROD3128,CUST39861,14,Express,Suburban,No
ORD001523,PROD4906,CUST34190,42,Standard,Urban,Yes
ORD002205,PROD3365,CUST39436,29,Express,Urban,No
ORD013646,PROD2700,CUST98596,17,Same-Day,Suburban,No
ORD010781,PROD7409,CUST72678,12,Same-Day,Urban,No
ORD003340,PROD1731,CUST10291,32,Express,Rural,No
ORD006761,PROD9856,CUST29572,40,Standard,Suburban,No
ORD008757,PROD2052,CUST81263,49,Express,Rural,No
ORD009121,PROD4698,CUST33467,31,Same-Day,Rural,No
ORD001727,PROD3507,CUST26229,40,Same-Day,Suburban,No
ORD009679,PROD9745,CUST74997,14,Express,Urban,No
ORD001166,PROD8398,CUST43040,22,Express,Rural,No
ORD006543,PROD5778,CUST26619,11,Standard,Rural,No
ORD004556,PROD6171,CUST77125,27,Same-Day,Rural,No
ORD001839,PROD7329,CUST14335,43,Same-Day,Urban,No
ORD009389,PROD1854,CUST14733,22,Standard,Rural,No
ORD004004,PROD9276,CUST50593,4,Same-Day,Suburban,Yes
ORD008000,PROD5939,CUST35041,25,Standard,Rural,No
ORD001308,PROD7560,CUST17411,20,Same-Day,Suburban,No
ORD011819,PROD8843,CUST53496,28,Standard,Rural,No
ORD008242,PROD4221,CUST88960,46,Standard,Rural,No
ORD008885,PROD9775,CUST18930,40,Standard,Urban,No
ORD006336,PROD7824,CUST89516,10,Same-Day,Suburban,No
ORD008391,PROD5485,CUST73382,30,Express,Suburban,No
ORD012592,PROD2781,CUST61959,29,Standard,Urban,No
ORD003841,PROD1889,CUST97763,10,Same-Day,Urban,No
ORD008396,PROD9085,CUST54097,6,Express,Rural,No
ORD013469,PROD7177,CUST57893,10,Standard,Suburban,No
ORD012915,PROD8793,CUST49046,15,Standard,Rural,No
ORD004843,PROD1246,CUST68509,48,Same-Day,Suburban,Yes
ORD002080,PROD9792,CUST83046,37,Express,Rural,No
ORD004550,PROD7450,CUST15611,12,Express,Suburban,No
ORD009813,PROD6843,CUST16180,44,Standard,Urban,No
ORD005012,PROD1355,CUST38364,40,Express,Rural,No
ORD002945,PROD2685,CUST95093,37,Express,Suburban,No
ORD007293,PROD9596,CUST83030,11,Standard,Suburban,No
ORD005565,PROD4285,CUST55200,28,Same-Day,Urban,No
ORD000006,PROD3286,CUST60735,47,Standard,Suburban,No
ORD000834,PROD8242,CUST74169,26,Express,Rural,Yes
ORD009064,PROD9818,CUST52490,28,Express,Suburban,No
ORD011693,PROD6409,CUST36546,44,Same-Day,Rural,No
ORD013173,PROD5788,CUST16637,15,Standard,Suburban,No
ORD007151,PROD8669,CUST60113,29,Standard,Urban,No
ORD013947,PROD7466,CUST21743,9,Same-Day,Urban,No
ORD013138,PROD2656,CUST72344,36,Express,Suburban,No
ORD006755,PROD9157,CUST78440,9,Standard,Urban,No
ORD010554,PROD9940,CUST32566,30,Express,Urban,No
ORD005422,PROD9635,CUST76897,8,Express,Suburban,Yes
ORD002811,PROD6133,CUST82329,49,Standard,Rural,No
ORD008592,PROD4345,CUST18175,28,Standard,Rural,No
ORD005952,PROD9857,CUST11924,22,Standard,Urban,No
ORD006414,PROD8764,CUST11173,27,Same-Day,Urban,No
ORD002734,PROD2525,CUST16813,23,Same-Day,Urban,Yes
ORD011771,PROD7181,CUST96993,19,Same-Day,Rural,No
ORD007228,PROD2328,CUST15589,19,Same-Day,Suburban,No
ORD009755,PROD5227,CUST80689,31,Standard,Rural,No
ORD000009,PROD2424,CUST66609,2,Same-Day,Suburban,No
ORD005377,PROD8794,CUST98649,4,Same-Day,Urban,No
ORD000327,PROD5291,CUST65005,44,Express,Rural,No
ORD012721,PROD9657,CUST55645,3,Express,Urban,No
ORD010294,PROD8130,CUST49228,46,Express,Rural,No
ORD014796,PROD9020,CUST39769,10,Same-Day,Urban,No
ORD004885,PROD4057,CUST46461,35,Standard,Rural,No
ORD003687,PROD7895,CUST10316,20,Standard,Rural,No
ORD009511,PROD1938,CUST48321,4,Standard,Suburban,No
ORD004631,PROD6326,CUST39582,38,Standard,Urban,No
ORD011045,PROD5583,CUST67668,45,Standard,Rural,No
ORD011044,PROD8966,CUST62952,7,Same-Day,Urban,No
ORD012128,PROD6523,CUST90792,23,Same-Day,Rural,No
ORD004084,PROD9762,CUST50352,1,Express,Rural,No
ORD004112,PROD3316,CUST41704,23,Express,Rural,No
ORD009302,PROD5354,CUST28139,31,Standard,Urban,Yes
ORD012476,PROD2060,CUST87340,47,Standard,Urban,No
ORD008704,PROD5951,CUST34414,32,Same-Day,Rural,No
ORD008427,PROD8942,CUST38244,31,Express,Urban,No
ORD013229,PROD2244,CUST53150,8,Standard,Urban,No
ORD009930,PROD4268,CUST51168,31,Same-Day,Urban,Yes
ORD001922,PROD6804,CUST63672,11,Same-Day,Rural,No
ORD007256,PROD3669,CUST46723,24,Same-Day,Rural,No
ORD001580,PROD1686,CUST51735,9,Express,Suburban,No
ORD008504,PROD1245,CUST39801,42,Express,Suburban,No
ORD009891,PROD7568,CUST54225,15,Standard,Urban,Yes
ORD003773,PROD6875,CUST61721,21,Express,Urban,No
ORD002774,PROD5945,CUST74330,22,Standard,Rural,No
ORD006985,PROD8780,CUST68486,23,Standard,Urban,No
ORD006225,PROD1724,CUST43177,25,Express,Rural,No
ORD011670,PROD9963,CUST95657,45,Standard,Urban,No
ORD005292,PROD8399,CUST95274,49,Express,Rural,No
ORD007568,PROD7627,CUST71851,24,Standard,Suburban,No
ORD014408,PROD8659,CUST40765,40,Same-Day,Rural,No
ORD005925,PROD8650,CUST45416,7,Same-Day,Suburban,No
ORD012658,PROD4983,CUST11213,5,Express,Suburban,No
ORD009347,PROD3968,CUST82547,44,Standard,Urban,No
ORD000450,PROD4262,CUST43364,39,Standard,Urban,Yes
ORD003970,PROD5819,CUST61152,17,Express,Rural,No
ORD012422,PROD6417,CUST27210,19,Standard,Suburban,No
ORD010885,PROD6891,CUST97604,2,Same-Day,Rural,Yes
ORD002351,PROD9189,CUST86498,16,Same-Day,Urban,No
ORD004003,PROD2117,CUST38578,14,Standard,Rural,Yes
ORD010905,PROD2280,CUST66970,40,Standard,Rural,No
ORD012230,PROD2591,CUST75337,26,Express,Suburban,No
ORD013829,PROD3769,CUST90877,17,Express,Rural,No
ORD000004,PROD5012,CUST63001,8,Express,Urban,Yes
ORD014781,PROD7169,CUST73943,30,Standard,Suburban,No
ORD001571,PROD3986,CUST16526,17,Express,Rural,No
ORD001368,PROD9214,CUST80207,6,Standard,Suburban,No
ORD007618,PROD5057,CUST79998,26,Express,Rural,No
ORD012599,PROD9690,CUST57181,4,Express,Suburban,No
ORD009879,PROD3935,CUST90871,33,Same-Day,Rural,No
ORD004557,PROD1137,CUST14480,6,Same-Day,Suburban,No
ORD011330,PROD9082,CUST54348,14,Standard,Urban,No
ORD010714,PROD5426,CUST93859,18,Standard,Urban,Yes
ORD001511,PROD5193,CUST44278,12,Same-Day,Suburban,No
ORD007383,PROD2908,CUST40071,8,Standard,Rural,No
ORD011646,PROD8559,CUST88027,47,Standard,Rural,No
ORD007500,PROD9165,CUST59634,7,Standard,Suburban,No
ORD013124,PROD8085,CUST78743,8,Express,Rural,Yes
ORD006303,PROD7108,CUST81968,38,Same-Day,Suburban,No
ORD000180,PROD1514,CUST25740,18,Same-Day,Urban,No
ORD006806,PROD6591,CUST73485,14,Same-Day,Suburban,No
ORD002902,PROD4909,CUST44672,13,Express,Suburban,Yes
ORD006853,PROD4305,CUST17118,40,Standard,Rural,No
ORD006658,PROD2758,CUST76757,29,Standard,Urban,No
ORD014932,PROD9473,CUST66765,7,Same-Day,Suburban,No
ORD011575,PROD9394,CUST22721,22,Express,Urban,No
ORD014295,PROD4552,CUST42713,32,Express,Rural,No
ORD010832,PROD6309,CUST31707,10,Express,Rural,No
ORD002157,PROD4376,CUST84992,7,Same-Day,Rural,No
ORD005381,PROD2300,CUST84018,46,Standard,Suburban,No
ORD008028,PROD4172,CUST26035,41,Express,Rural,No
ORD013861,PROD7363,CUST92412,35,Express,Urban,No
ORD002794,PROD3174,CUST20624,40,Standard,Rural,No
ORD007322,PROD9248,CUST78582,19,Express,Suburban,No
ORD003017,PROD2524,CUST88878,40,Same-Day,Rural,No
ORD012580,PROD9122,CUST73523,41,Same-Day,Suburban,No
ORD000677,PROD2976,CUST97257,8,Express,Suburban,No
ORD011057,PROD4851,CUST21261,8,Express,Rural,No
ORD005387,PROD1801,CUST76773,45,Express,Urban,No
ORD003409,PROD8955,CUST92647,18,Standard,Urban,No
ORD005112,PROD8216,CUST96535,16,Same-Day,Suburban,No
ORD006420,PROD8847,CUST86203,17,Same-Day,Rural,No
ORD007048,PROD3585,CUST76550,2,Same-Day,Rural,No
ORD010328,PROD2558,CUST62648,27,Express,Rural,Yes
ORD008545,PROD6060,CUST37605,29,Same-Day,Rural,No
ORD014202,PROD9068,CUST66061,21,Same-Day,Urban,Yes
ORD007774,PROD1965,CUST96399,47,Standard,Rural,No
ORD007551,PROD9516,CUST38578,42,Standard,Urban,No
ORD011642,PROD9188,CUST51937,46,Standard,Suburban,No
ORD014647,PROD9692,CUST48951,14,Express,Urban,Yes
ORD009675,PROD7278,CUST17592,18,Express,Urban,No
ORD006701,PROD9563,CUST18663,10,Same-Day,Suburban,No
ORD001868,PROD3662,CUST97710,14,Express,Suburban,No
ORD014017,PROD2553,CUST53235,4,Express,Urban,No
ORD002632,PROD7852,CUST66521,29,Express,Rural,No
ORD004163,PROD6131,CUST36769,39,Same-Day,Rural,No
ORD007673,PROD3511,CUST24266,49,Same-Day,Rural,No
ORD007158,PROD5266,CUST86480,16,Same-Day,Urban,No
ORD005755,PROD9346,CUST28606,7,Express,Rural,No
ORD006981,PROD2850,CUST27282,13,Same-Day,Urban,No
ORD014442,PROD9512,CUST19208,10,Standard,Suburban,No
ORD008797,PROD3013,CUST67410,17,Same-Day,Suburban,No
ORD012268,PROD5781,CUST59155,32,Express,Rural,No
ORD008105,PROD4185,CUST49274,13,Standard,Urban,No
ORD012643,PROD5193,CUST55845,42,Standard,Suburban,No
ORD001751,PROD2330,CUST28109,42,Express,Urban,No
ORD014056,PROD6547,CUST66688,18,Standard,Urban,No
ORD011850,PROD1273,CUST28676,8,Standard,Rural,No
ORD010839,PROD4796,CUST36404,19,Same-Day,Suburban,No
ORD010409,PROD2712,CUST85467,9,Same-Day,Rural,No
ORD002954,PROD8729,CUST78229,40,Express,Urban,No
ORD012498,PROD9313,CUST19226,17,Same-Day,Urban,No
ORD013859,PROD8702,CUST21393,2,Express,Urban,No
ORD014645,PROD9594,CUST10215,17,Same-Day,Urban,No
ORD005593,PROD9856,CUST28635,10,Same-Day,Rural,No
ORD000920,PROD2315,CUST55081,10,Same-Day,Rural,No
ORD007494,PROD4365,CUST40669,22,Same-Day,Urban,No
ORD013739,PROD1390,CUST34997,15,Express,Urban,No
ORD001756,PROD1496,CUST37098,3,Standard,Suburban,Yes
ORD002715,PROD2560,CUST62829,26,Same-Day,Suburban,No
ORD013851,PROD6454,CUST13867,32,Same-Day,Suburban,Yes
ORD012407,PROD3325,CUST54915,14,Express,Urban,No
ORD013790,PROD5607,CUST66693,39,Express,Suburban,No
ORD013887,PROD4980,CUST43282,40,Same-Day,Urban,No
ORD012241,PROD9871,CUST17688,22,Standard,Suburban,No
ORD012968,PROD4896,CUST64744,42,Express,Urban,No
ORD005709,PROD3089,CUST21432,11,Same-Day,Urban,No
ORD004870,PROD6690,CUST95055,1,Standard,Rural,No
ORD011929,PROD3551,CUST81608,12,Express,Rural,Yes
ORD002352,PROD8109,CUST75802,16,Standard,Urban,Yes
ORD000914,PROD3529,CUST80631,5,Express,Rural,No
ORD011157,PROD1812,CUST30473,48,Same-Day,Urban,No
ORD012211,PROD5502,CUST17096,14,Standard,Rural,Yes
ORD001884,PROD1436,CUST15502,19,Standard,Suburban,No
ORD009823,PROD6428,CUST42143,37,Same-Day,Suburban,No
ORD009828,PROD3460,CUST87544,33,Standard,Rural,No
ORD004360,PROD7695,CUST25611,4,Standard,Rural,Yes
ORD014457,PROD4589,CUST83394,36,Same-Day,Urban,No
ORD002418,PROD8286,CUST64019,37,Standard,Suburban,No
ORD009002,PROD4685,CUST53537,13,Same-Day,Suburban,No
ORD014080,PROD6582,CUST91798,2,Standard,Suburban,No
ORD001962,PROD1831,CUST94916,19,Express,Suburban,No
ORD002057,PROD4590,CUST41178,28,Standard,Rural,No
ORD011166,PROD4734,CUST40681,39,Express,Rural,Yes
ORD001035,PROD3024,CUST75488,30,Express,Rural,No
ORD013705,PROD6341,CUST27444,33,Same-Day,Urban,Yes
ORD009142,PROD6210,CUST86166,49,Standard,Rural,No
ORD000237,PROD7396,CUST84152,16,Standard,Urban,No
ORD001487,PROD1872,CUST99058,15,Standard,Rural,No
ORD008590,PROD1853,CUST21499,31,Same-Day,Suburban,Yes
ORD003665,PROD7006,CUST91775,29,Same-Day,Rural,No
ORD001319,PROD2868,CUST68740,45,Same-Day,Suburban,Yes
ORD011131,PROD8271,CUST26198,16,Same-Day,Suburban,No
ORD000292,PROD6718,CUST72092,3,Same-Day,Urban,No
ORD005863,PROD7222,CUST82651,34,Standard,Suburban,No
ORD011458,PROD8880,CUST44056,31,Same-Day,Urban,No
ORD005488,PROD7782,CUST40353,36,Same-Day,Rural,Yes
ORD012142,PROD1820,CUST21474,48,Standard,Rural,No
ORD010746,PROD2697,CUST40466,19,Express,Rural,Yes
ORD013443,PROD9040,CUST46553,22,Standard,Urban,No
ORD001393,PROD6401,CUST19055,5,Standard,Urban,No
ORD003769,PROD8908,CUST24243,42,Same-Day,Rural,No
ORD011715,PROD8679,CUST28224,28,Express,Rural,No
ORD000577,PROD1333,CUST17624,43,Same-Day,Suburban,No
ORD008852,PROD4610,CUST63159,15,Express,Rural,No
ORD001735,PROD5653,CUST87808,33,Standard,Urban,Yes
ORD012249,PROD8280,CUST12630,48,Standard,Rural,No
ORD001496,PROD1461,CUST93758,40,Express,Urban,No
ORD010807,PROD9244,CUST66291,37,Express,Urban,No
ORD004085,PROD1096,CUST20221,47,Same-Day,Rural,Yes
ORD013199,PROD9818,CUST57838,6,Standard,Rural,No
ORD007769,PROD2468,CUST24276,21,Express,Rural,No
ORD011016,PROD5001,CUST29379,32,Standard,Urban,No
ORD005658,PROD9977,CUST73442,34,Express,Rural,No
ORD001690,PROD6922,CUST55624,13,Express,Suburban,Yes
ORD002049,PROD3616,CUST16591,19,Express,Suburban,No
ORD011452,PROD5786,CUST85094,16,Express,Suburban,No
ORD009620,PROD2804,CUST77518,45,Express,Suburban,No
ORD006491,PROD4047,CUST48230,44,Same-Day,Urban,No
ORD013882,PROD9336,CUST71234,7,Same-Day,Suburban,No
ORD000479,PROD6198,CUST86266,23,Express,Urban,No
ORD013102,PROD9867,CUST76327,10,Express,Rural,No
ORD010511,PROD8811,CUST47541,39,Same-Day,Urban,No
ORD010666,PROD7820,CUST17771,34,Same-Day,Rural,No
ORD005441,PROD9154,CUST30550,20,Express,Suburban,No
ORD001104,PROD1046,CUST54940,13,Express,Rural,No
ORD008321,PROD4260,CUST28040,28,Standard,Urban,No
ORD003657,PROD4742,CUST35626,38,Standard,Urban,No
ORD007179,PROD4095,CUST93660,38,Standard,Suburban,No
ORD004487,PROD2106,CUST74413,29,Same-Day,Suburban,No
ORD008465,PROD1858,CUST74269,33,Same-Day,Suburban,Yes
ORD005939,PROD1984,CUST75969,24,Same-Day,Urban,No
ORD009592,PROD1915,CUST68393,17,Standard,Urban,No
ORD001046,PROD4626,CUST81808,22,Express,Urban,No
ORD014890,PROD3367,CUST36774,2,Same-Day,Urban,No
ORD008547,PROD8020,CUST70426,35,Standard,Suburban,No
ORD013346,PROD4188,CUST22232,26,Express,Rural,No
ORD006932,PROD3610,CUST63813,23,Standard,Rural,No
ORD000795,PROD3870,CUST56311,2,Standard,Suburban,Yes
ORD012873,PROD7089,CUST36308,43,Express,Suburban,No
ORD009076,PROD4539,CUST30944,26,Same-Day,Suburban,No
ORD008533,PROD2106,CUST45704,34,Same-Day,Urban,No
ORD013670,PROD3509,CUST82920,43,Same-Day,Rural,No
ORD013073,PROD3612,CUST38574,5,Standard,Urban,No
ORD006670,PROD8633,CUST99432,31,Express,Urban,No
ORD000153,PROD8787,CUST45115,26,Express,Rural,No
ORD008697,PROD2316,CUST14588,8,Standard,Rural,Yes
ORD002156,PROD4943,CUST91199,37,Standard,Rural,No
ORD002321,PROD3937,CUST40014,30,Standard,Urban,No
ORD007017,PROD7656,CUST82500,31,Standard,Suburban,No
ORD005923,PROD5150,CUST18639,38,Standard,Rural,No
ORD001971,PROD2647,CUST52048,38,Same-Day,Urban,No
ORD009574,PROD5385,CUST80615,14,Same-Day,Rural,No
ORD013029,PROD9692,CUST21141,34,Express,Rural,No
ORD012785,PROD3086,CUST97881,30,Same-Day,Urban,No
ORD002927,PROD1480,CUST18993,14,Express,Urban,No
ORD003778,PROD2850,CUST94627,6,Same-Day,Rural,No
ORD008875,PROD6574,CUST43079,32,Same-Day,Rural,No
ORD004129,PROD4617,CUST65567,5,Express,Urban,No
ORD005855,PROD3745,CUST87378,20,Standard,Urban,No
ORD010876,PROD9659,CUST61280,48,Express,Urban,Yes
ORD012421,PROD8285,CUST46284,10,Standard,Suburban,No
ORD008046,PROD6098,CUST80933,34,Same-Day,Urban,Yes
ORD014269,PROD6358,CUST77874,45,Standard,Urban,No
ORD012061,PROD6568,CUST46313,5,Same-Day,Urban,No
ORD004318,PROD7196,CUST73594,11,Express,Urban,No
ORD008842,PROD4467,CUST91623,23,Same-Day,Suburban,No
ORD007207,PROD9335,CUST99633,2,Standard,Urban,No
ORD007140,PROD5956,CUST10376,41,Express,Urban,No
ORD000075,PROD4752,CUST89105,23,Express,Urban,No
ORD005170,PROD2442,CUST86391,44,Standard,Suburban,No
ORD013553,PROD3111,CUST83045,41,Same-Day,Suburban,No
ORD013286,PROD3203,CUST45250,12,Express,Rural,No
ORD003015,PROD3332,CUST66960,32,Same-Day,Suburban,No
ORD012677,PROD5656,CUST21109,24,Standard,Urban,No
ORD001957,PROD5450,CUST95094,42,Standard,Suburban,No
ORD009613,PROD6788,CUST32202,21,Express,Urban,No
ORD014881,PROD6608,CUST95755,35,Express,Suburban,No
ORD013031,PROD1769,CUST41372,2,Same-Day,Suburban,No
ORD002422,PROD3170,CUST93007,15,Express,Suburban,No
ORD007042,PROD7564,CUST99375,32,Same-Day,Rural,No
ORD011614,PROD3355,CUST68878,14,Same-Day,Urban,No
ORD006245,PROD4916,CUST45037,40,Same-Day,Suburban,No
ORD008564,PROD5556,CUST71337,38,Standard,Suburban,No
ORD001022,PROD6549,CUST48295,5,Standard,Rural,No
ORD006305,PROD8412,CUST84827,14,Standard,Urban,No
ORD008730,PROD3890,CUST38502,36,Standard,Urban,No
ORD012221,PROD7671,CUST48635,22,Express,Urban,No
ORD001493,PROD2337,CUST65511,16,Express,Suburban,No
ORD010743,PROD2587,CUST13722,10,Standard,Rural,No
ORD012043,PROD3105,CUST60435,2,Standard,Urban,No
ORD003788,PROD6542,CUST37204,37,Standard,Urban,No
ORD000764,PROD9922,CUST76029,11,Express,Suburban,No
ORD011351,PROD5666,CUST85364,21,Standard,Urban,No
ORD010964,PROD9136,CUST98662,30,Same-Day,Urban,No
ORD014649,PROD5969,CUST73911,46,Same-Day,Urban,No
ORD004506,PROD6142,CUST40206,36,Same-Day,Rural,No
ORD003990,PROD1654,CUST31360,40,Same-Day,Suburban,No
ORD011490,PROD6203,CUST48070,1,Same-Day,Urban,No
ORD009135,PROD9666,CUST48492,29,Standard,Suburban,No
ORD000868,PROD9327,CUST17524,5,Express,Urban,No
ORD012235,PROD4621,CUST66093,47,Same-Day,Rural,No
ORD003745,PROD3793,CUST30580,4,Standard,Urban,No
ORD002043,PROD6890,CUST54296,4,Same-Day,Rural,No
ORD003980,PROD8020,CUST71427,22,Express,Urban,No
ORD000255,PROD9701,CUST96473,6,Same-Day,Suburban,No
ORD014523,PROD8780,CUST92088,45,Express,Rural,No
ORD010730,PROD4662,CUST74219,31,Standard,Suburban,No
ORD011904,PROD5703,CUST36868,46,Express,Urban,No
