order_id,product_id,warehouse_location,stock_availability,order_qty,timestamp,reorder_level,weights,size,product_category,seasonality_factor,day_of_week,holiday_event(yes/no),discount(%),customer_id,order_history,delivery_preference,locations,returns/refunds,weather_condition,temperature,traffic_level,fuel_price_index,economic_conditions,warehouse_id,warehouse_size
ORD012449,PROD1458,Kolkata,140,8,09-02-2024 14:16,76,9.78,Small,Furniture,Off-Peak,Friday,No,34,CUST63106,44,Standard,Rural,Yes,Stormy,38,Severe,100.51,Recession,WAR0009,1500
ORD010424,PROD8412,Mumbai,117,6,09-02-2024 14:17,120,5.42,Small,Electronics,Festival,Friday,No,28,CUST75336,13,Express,Suburban,No,Cloudy,10,Moderate,106.05,Recession,WAR0008,1500
ORD005111,PROD3389,Bangalore,197,11,09-02-2024 14:27,76,7.51,Large,Clothing,Peak,Friday,Yes,26,CUST63899,5,Same-Day,Suburban,No,Stormy,21,Low,115.24,Stable,WAR0003,1500
ORD000832,PROD6927,Bangalore,441,16,09-02-2024 14:30,114,8.39,Large,Pharmaceuticals,Peak,Friday,No,21,CUST37661,7,Same-Day,Suburban,No,Stormy,34,Severe,90.32,Stable,WAR0012,1500
ORD002763,PROD2631,Delhi,160,2,09-02-2024 14:32,64,7.47,Large,Furniture,Off-Peak,Friday,No,37,CUST11269,10,Standard,Suburban,No,Sunny,18,Low,114.96,Stable,WAR0008,1500
ORD002498,PROD1440,Mumbai,352,1,09-02-2024 14:41,50,5.82,Small,Groceries,Festival,Friday,No,8,CUST64874,20,Express,Urban,No,Sunny,35,Moderate,96.78,Recession,WAR0007,1500
ORD014595,PROD8044,Chennai,137,2,09-02-2024 14:55,148,5.29,Large,Clothing,Off-Peak,Friday,No,19,CUST51544,15,Express,Suburban,No,Rainy,25,Low,95.83,Inflation,WAR0003,1500
ORD011036,PROD5383,Chennai,86,3,09-02-2024 15:02,19,8.55,Large,Groceries,Normal,Friday,Yes,2,CUST21425,40,Express,Urban,No,Cloudy,33,Low,101.53,Stable,WAR0005,1500
ORD008700,PROD7929,Mumbai,15,6,09-02-2024 15:04,57,2.85,Medium,Pharmaceuticals,Normal,Friday,No,18,CUST27229,31,Express,Rural,No,Rainy,10,Low,103.74,Recession,WAR0001,1500
ORD009050,PROD7931,Delhi,392,11,09-02-2024 15:27,123,9.71,Small,Clothing,Off-Peak,Friday,No,37,CUST34883,38,Express,Suburban,No,Stormy,27,Moderate,96.34,Recession,WAR0007,1500
ORD011141,PROD7694,Bangalore,497,7,09-02-2024 15:34,57,7.4,Large,Furniture,Normal,Friday,No,14,CUST11668,20,Same-Day,Rural,No,Rainy,35,Moderate,117.19,Recession,WAR0002,1500
ORD008997,PROD2910,Mumbai,82,6,09-02-2024 15:38,142,2.8,Large,Electronics,Peak,Friday,No,45,CUST99853,19,Express,Suburban,No,Rainy,37,Low,102.22,Inflation,WAR0011,1500
ORD011015,PROD6728,Hyderabad,426,6,09-02-2024 15:48,121,7.63,Small,Groceries,Normal,Friday,No,28,CUST30735,39,Standard,Rural,No,Rainy,11,Moderate,106.93,Inflation,WAR0007,1500
ORD008305,PROD9757,Chennai,172,12,09-02-2024 16:14,159,5.77,Large,Pharmaceuticals,Festival,Friday,No,3,CUST93696,45,Express,Rural,No,Stormy,24,Moderate,113.99,Recession,WAR0004,1500
ORD002641,PROD9022,Bangalore,261,16,09-02-2024 16:15,117,7.37,Medium,Clothing,Festival,Friday,No,2,CUST66282,32,Same-Day,Suburban,No,Stormy,26,Severe,99.21,Stable,WAR0003,1500
ORD006566,PROD8944,Delhi,109,16,09-02-2024 16:21,106,7.91,Medium,Pharmaceuticals,Festival,Friday,No,29,CUST44678,16,Express,Urban,No,Sunny,32,Low,105.8,Stable,WAR0004,1500
ORD002137,PROD1056,Chennai,53,12,09-02-2024 16:21,113,1.79,Small,Groceries,Off-Peak,Friday,No,11,CUST32445,30,Standard,Rural,No,Cloudy,17,Low,110.88,Inflation,WAR0008,1500
ORD011743,PROD6409,Kolkata,371,15,09-02-2024 16:25,63,5.55,Large,Clothing,Off-Peak,Friday,No,2,CUST44820,38,Same-Day,Urban,No,Sunny,30,Severe,92.26,Stable,WAR0005,1500
ORD010298,PROD4229,Delhi,33,7,09-02-2024 16:30,183,9.39,Large,Furniture,Off-Peak,Friday,No,19,CUST20330,16,Express,Urban,No,Rainy,23,Low,92.53,Inflation,WAR0011,1500
ORD007349,PROD2911,Kolkata,362,16,09-02-2024 16:30,36,3.89,Small,Furniture,Peak,Friday,No,26,CUST92559,47,Standard,Rural,No,Sunny,22,Severe,99.95,Recession,WAR0011,1500
ORD014855,PROD4610,Bangalore,234,10,09-02-2024 16:38,103,6.34,Large,Clothing,Festival,Friday,Yes,34,CUST56911,43,Express,Suburban,No,Cloudy,23,Severe,114.05,Recession,WAR0009,1500
ORD010206,PROD4543,Chennai,406,19,09-02-2024 16:48,41,4.32,Small,Furniture,Peak,Friday,No,8,CUST80120,19,Same-Day,Rural,No,Rainy,12,High,90.48,Inflation,WAR0007,1500
ORD000163,PROD7118,Chennai,292,1,09-02-2024 16:55,67,5.09,Medium,Pharmaceuticals,Peak,Friday,No,29,CUST53754,46,Standard,Rural,No,Cloudy,15,Moderate,116.27,Inflation,WAR0008,1500
ORD003367,PROD9226,Bangalore,102,6,09-02-2024 17:05,80,5.94,Medium,Electronics,Off-Peak,Friday,No,16,CUST54795,9,Express,Suburban,No,Cloudy,30,Severe,112.98,Recession,WAR0002,1500
ORD008454,PROD4549,Hyderabad,134,4,09-02-2024 17:48,114,2.82,Small,Clothing,Festival,Friday,No,12,CUST61132,40,Same-Day,Rural,No,Rainy,25,Low,117.11,Inflation,WAR0005,1500
ORD003136,PROD4267,Mumbai,263,12,09-02-2024 17:53,22,7.16,Medium,Clothing,Peak,Friday,Yes,9,CUST39581,23,Same-Day,Rural,No,Rainy,33,Moderate,97.09,Inflation,WAR0005,1500
ORD008996,PROD2966,Chennai,499,9,09-02-2024 17:54,46,2.25,Medium,Clothing,Festival,Friday,No,0,CUST98911,27,Standard,Rural,No,Sunny,36,Moderate,95.07,Recession,WAR0012,1500
ORD003243,PROD3750,Kolkata,100,3,09-02-2024 17:54,12,1.02,Medium,Pharmaceuticals,Festival,Friday,No,49,CUST94731,21,Standard,Rural,Yes,Stormy,21,Moderate,99.83,Inflation,WAR0001,1500
ORD014847,PROD2567,Chennai,230,8,09-02-2024 18:00,185,2.05,Small,Groceries,Normal,Friday,No,37,CUST58875,33,Standard,Suburban,No,Stormy,13,Moderate,113.87,Recession,WAR0005,1500
ORD005682,PROD2781,Kolkata,419,3,09-02-2024 18:10,15,5.26,Large,Clothing,Normal,Friday,No,41,CUST98855,13,Same-Day,Suburban,No,Stormy,28,High,96.38,Stable,WAR0003,1500
ORD006257,PROD4030,Delhi,86,1,09-02-2024 18:17,105,6.45,Medium,Clothing,Off-Peak,Friday,No,49,CUST70265,43,Standard,Urban,No,Rainy,28,Moderate,119.32,Stable,WAR0004,1500
ORD008349,PROD4369,Kolkata,259,15,09-02-2024 18:22,147,8.15,Medium,Electronics,Festival,Friday,No,18,CUST96952,9,Same-Day,Suburban,No,Rainy,21,Low,99.13,Inflation,WAR0006,1500
ORD009900,PROD7769,Bangalore,404,2,09-02-2024 18:26,38,1.96,Large,Clothing,Normal,Friday,Yes,28,CUST43622,34,Standard,Suburban,No,Cloudy,30,Severe,100.6,Stable,WAR0007,1500
ORD012082,PROD7337,Bangalore,202,19,09-02-2024 18:27,176,8.66,Large,Pharmaceuticals,Peak,Friday,No,13,CUST71569,47,Standard,Urban,No,Sunny,36,High,104.74,Recession,WAR0008,1500
ORD008387,PROD7447,Chennai,38,16,09-02-2024 18:29,13,7.71,Medium,Pharmaceuticals,Peak,Friday,No,26,CUST72833,23,Express,Rural,No,Sunny,32,High,99.14,Stable,WAR0002,1500
ORD008031,PROD5198,Kolkata,205,18,09-02-2024 18:40,145,4.68,Medium,Furniture,Off-Peak,Friday,No,16,CUST26845,4,Express,Urban,Yes,Sunny,23,High,106.61,Recession,WAR0007,1500
ORD005725,PROD7652,Chennai,138,15,09-02-2024 18:41,81,9.4,Large,Clothing,Normal,Friday,No,19,CUST36343,49,Standard,Rural,No,Sunny,32,Low,116.72,Recession,WAR0008,1500
ORD001179,PROD3500,Bangalore,410,12,09-02-2024 18:44,133,9.92,Small,Groceries,Off-Peak,Friday,No,7,CUST73459,7,Same-Day,Rural,No,Rainy,14,Moderate,116.46,Recession,WAR0004,1500
ORD012900,PROD7679,Delhi,389,11,09-02-2024 18:49,161,4.41,Medium,Electronics,Off-Peak,Friday,No,31,CUST29674,39,Standard,Suburban,No,Sunny,18,Severe,109.64,Stable,WAR0005,1500
ORD002864,PROD7337,Chennai,458,4,09-02-2024 19:06,194,9.34,Small,Electronics,Peak,Friday,No,47,CUST62787,37,Same-Day,Rural,Yes,Stormy,16,High,95.68,Stable,WAR0002,1500
ORD000593,PROD6111,Kolkata,318,5,09-02-2024 19:09,18,7.49,Medium,Clothing,Normal,Friday,No,18,CUST74772,7,Same-Day,Rural,No,Rainy,31,Low,108.4,Inflation,WAR0011,1500
ORD004431,PROD4190,Kolkata,346,11,09-02-2024 19:15,35,1.43,Medium,Electronics,Off-Peak,Friday,No,35,CUST44112,40,Same-Day,Rural,No,Sunny,13,Moderate,101.82,Recession,WAR0007,1500
ORD013755,PROD9693,Bangalore,208,4,09-02-2024 19:16,116,8.03,Medium,Electronics,Off-Peak,Friday,No,32,CUST60795,2,Express,Urban,No,Sunny,34,High,107.02,Recession,WAR0006,1500
ORD006046,PROD1750,Delhi,126,6,09-02-2024 19:19,73,8.45,Medium,Electronics,Off-Peak,Friday,No,27,CUST18854,7,Standard,Suburban,No,Sunny,32,Moderate,100.35,Inflation,WAR0005,1500
ORD002076,PROD2011,Hyderabad,157,1,09-02-2024 19:44,197,7.75,Medium,Groceries,Peak,Friday,No,8,CUST19092,27,Same-Day,Suburban,No,Sunny,39,Low,98.79,Stable,WAR0005,1500
ORD009870,PROD3780,Bangalore,477,3,09-02-2024 19:50,154,8.2,Medium,Furniture,Normal,Friday,No,19,CUST75532,4,Same-Day,Rural,No,Cloudy,19,High,117.8,Inflation,WAR0009,1500
ORD004430,PROD5685,Hyderabad,161,9,09-02-2024 19:50,156,8.43,Small,Clothing,Peak,Friday,No,1,CUST23962,44,Express,Suburban,No,Rainy,29,Moderate,109.61,Inflation,WAR0001,1500
ORD001818,PROD1828,Kolkata,325,9,09-02-2024 19:53,167,2.68,Medium,Pharmaceuticals,Peak,Friday,No,29,CUST27513,35,Express,Urban,No,Stormy,11,High,101.81,Recession,WAR0012,1500
ORD007831,PROD3742,Chennai,230,1,09-02-2024 19:56,132,3.12,Medium,Furniture,Off-Peak,Friday,No,26,CUST51518,31,Standard,Suburban,No,Sunny,39,Low,111.92,Stable,WAR0006,1500
ORD010742,PROD9516,Chennai,19,18,09-02-2024 20:15,153,6.7,Large,Clothing,Off-Peak,Friday,No,35,CUST79797,5,Standard,Suburban,No,Sunny,25,High,104.82,Stable,WAR0004,1500
ORD005887,PROD7408,Bangalore,367,3,09-02-2024 20:19,104,9.17,Medium,Furniture,Normal,Friday,Yes,12,CUST93195,4,Same-Day,Suburban,No,Sunny,11,Moderate,107.42,Inflation,WAR0005,1500
ORD014034,PROD9177,Kolkata,98,7,09-02-2024 20:19,53,3.85,Small,Clothing,Peak,Friday,No,46,CUST14349,39,Express,Suburban,Yes,Cloudy,16,Low,113.59,Inflation,WAR0008,1500
ORD002742,PROD1040,Delhi,389,8,09-02-2024 20:19,144,6.29,Small,Electronics,Off-Peak,Friday,No,20,CUST75211,37,Standard,Urban,No,Stormy,33,Low,114.02,Stable,WAR0012,1500
ORD003034,PROD5778,Bangalore,124,11,09-02-2024 20:33,186,7.15,Large,Pharmaceuticals,Normal,Friday,No,4,CUST79202,36,Standard,Suburban,No,Rainy,23,Moderate,96.0,Stable,WAR0002,1500
ORD013369,PROD5128,Mumbai,144,8,09-02-2024 20:55,148,5.07,Large,Electronics,Off-Peak,Friday,No,24,CUST46313,34,Standard,Rural,No,Rainy,39,Moderate,95.05,Stable,WAR0009,1500
ORD008420,PROD1618,Kolkata,401,8,09-02-2024 21:19,183,7.42,Medium,Groceries,Normal,Friday,No,32,CUST84965,22,Standard,Urban,No,Stormy,20,Low,94.57,Stable,WAR0008,1500
ORD005726,PROD7251,Delhi,479,9,09-02-2024 21:26,115,9.1,Large,Clothing,Off-Peak,Friday,No,25,CUST85452,15,Same-Day,Rural,No,Rainy,21,Severe,95.04,Stable,WAR0008,1500
ORD001811,PROD7442,Bangalore,441,11,09-02-2024 21:28,199,6.62,Large,Clothing,Off-Peak,Friday,Yes,0,CUST32081,16,Standard,Urban,No,Stormy,34,Severe,115.23,Stable,WAR0012,1500
ORD005860,PROD8803,Kolkata,499,12,09-02-2024 21:39,50,5.86,Large,Pharmaceuticals,Peak,Friday,Yes,32,CUST86169,5,Same-Day,Urban,No,Rainy,10,Low,102.32,Recession,WAR0010,1500
ORD005241,PROD4079,Chennai,101,10,09-02-2024 21:49,40,4.95,Medium,Pharmaceuticals,Festival,Friday,No,4,CUST14853,17,Same-Day,Rural,No,Sunny,39,Severe,93.53,Recession,WAR0012,1500
ORD010528,PROD5322,Hyderabad,419,18,09-02-2024 22:03,127,6.2,Large,Furniture,Normal,Friday,No,26,CUST19255,44,Standard,Urban,No,Rainy,37,Severe,117.06,Stable,WAR0003,1500
ORD005968,PROD1619,Chennai,107,6,09-02-2024 22:30,135,4.2,Small,Pharmaceuticals,Peak,Friday,No,32,CUST66313,22,Express,Suburban,No,Stormy,10,High,111.44,Recession,WAR0012,1500
ORD005935,PROD2022,Delhi,473,15,09-02-2024 22:31,152,4.52,Medium,Electronics,Off-Peak,Friday,No,13,CUST17977,29,Same-Day,Rural,No,Rainy,37,Moderate,108.46,Recession,WAR0001,1500
ORD014222,PROD4694,Bangalore,56,13,09-02-2024 22:50,10,5.79,Small,Groceries,Off-Peak,Friday,No,8,CUST35505,12,Standard,Urban,No,Sunny,36,Low,115.58,Inflation,WAR0011,1500
ORD014292,PROD1890,Bangalore,400,15,09-02-2024 22:54,145,1.6,Small,Groceries,Peak,Friday,No,12,CUST59583,7,Standard,Urban,No,Sunny,27,High,95.84,Stable,WAR0011,1500
ORD007753,PROD3957,Hyderabad,253,11,09-02-2024 23:04,106,3.06,Medium,Clothing,Festival,Friday,Yes,34,CUST95020,14,Standard,Rural,No,Sunny,27,Low,96.81,Inflation,WAR0002,1500
ORD004879,PROD8951,Mumbai,115,16,09-02-2024 23:09,77,5.89,Large,Pharmaceuticals,Off-Peak,Friday,No,10,CUST79286,5,Same-Day,Urban,No,Cloudy,23,High,109.65,Stable,WAR0005,1500
ORD005698,PROD4205,Mumbai,184,16,09-02-2024 23:15,151,4.88,Medium,Groceries,Normal,Friday,No,26,CUST21357,10,Standard,Urban,No,Cloudy,33,High,109.07,Inflation,WAR0011,1500
ORD002393,PROD5478,Hyderabad,57,14,09-02-2024 23:17,40,4.0,Large,Pharmaceuticals,Normal,Friday,No,48,CUST30962,10,Same-Day,Suburban,No,Cloudy,14,Severe,102.28,Inflation,WAR0010,1500
ORD008153,PROD5819,Chennai,28,11,09-02-2024 23:19,140,7.57,Large,Pharmaceuticals,Festival,Friday,No,41,CUST39510,40,Express,Suburban,No,Rainy,14,Low,104.27,Stable,WAR0006,1500
ORD007400,PROD7810,Bangalore,422,6,09-02-2024 23:20,10,7.24,Small,Groceries,Normal,Friday,No,49,CUST79205,32,Express,Suburban,No,Rainy,24,High,92.67,Inflation,WAR0010,1500
ORD004209,PROD9227,Delhi,440,13,09-02-2024 23:31,111,2.5,Large,Groceries,Peak,Friday,No,20,CUST56998,42,Express,Rural,No,Stormy,28,Moderate,115.84,Recession,WAR0007,1500
ORD003318,PROD2589,Hyderabad,30,17,09-02-2024 23:31,157,8.91,Small,Groceries,Festival,Friday,No,25,CUST32367,35,Express,Rural,No,Stormy,27,Severe,117.67,Stable,WAR0011,1500
ORD005196,PROD5590,Kolkata,262,10,09-02-2024 23:37,152,5.46,Large,Electronics,Off-Peak,Friday,Yes,25,CUST17753,2,Express,Rural,No,Sunny,16,Moderate,118.47,Inflation,WAR0009,1500
ORD008087,PROD4492,Bangalore,378,18,09-02-2024 23:43,59,7.67,Small,Clothing,Peak,Friday,Yes,17,CUST51703,1,Same-Day,Rural,No,Cloudy,37,High,103.17,Inflation,WAR0006,1500
ORD008186,PROD4325,Hyderabad,341,12,09-02-2024 23:54,112,6.16,Small,Electronics,Normal,Friday,No,9,CUST30484,13,Same-Day,Urban,Yes,Rainy,10,Severe,93.83,Recession,WAR0002,1500
ORD008873,PROD2824,Delhi,98,8,09-02-2024 23:55,138,9.98,Medium,Groceries,Normal,Friday,Yes,40,CUST93016,24,Same-Day,Urban,No,Sunny,24,High,90.83,Recession,WAR0007,1500
ORD011080,PROD7214,Kolkata,491,15,09-02-2024 23:58,181,7.77,Small,Furniture,Festival,Friday,No,0,CUST81803,15,Standard,Urban,No,Cloudy,13,Severe,111.19,Inflation,WAR0001,1500
ORD006858,PROD5708,Hyderabad,363,16,10-02-2024 00:23,122,7.36,Small,Groceries,Festival,Saturday,Yes,6,CUST67820,41,Express,Urban,No,Rainy,17,Moderate,90.8,Inflation,WAR0006,1500
ORD004800,PROD2314,Chennai,249,4,10-02-2024 00:27,25,8.01,Small,Furniture,Normal,Saturday,No,25,CUST14402,49,Express,Suburban,No,Stormy,39,Moderate,114.55,Inflation,WAR0002,1500
ORD002917,PROD9133,Hyderabad,281,18,10-02-2024 00:49,50,2.29,Large,Groceries,Peak,Saturday,Yes,11,CUST19260,37,Express,Rural,No,Sunny,16,Severe,104.36,Stable,WAR0006,1500
ORD009280,PROD2780,Delhi,145,9,10-02-2024 00:56,59,2.84,Large,Pharmaceuticals,Festival,Saturday,No,30,CUST21127,48,Standard,Rural,No,Stormy,35,Moderate,98.51,Stable,WAR0007,1500
ORD011726,PROD6009,Chennai,437,16,10-02-2024 01:12,133,7.43,Large,Clothing,Festival,Saturday,No,44,CUST16866,37,Standard,Urban,No,Rainy,19,Moderate,104.85,Stable,WAR0006,1500
ORD004830,PROD9534,Bangalore,183,10,10-02-2024 01:16,49,5.45,Small,Electronics,Peak,Saturday,No,9,CUST25003,7,Same-Day,Rural,No,Sunny,13,Severe,102.3,Stable,WAR0001,1500
ORD007701,PROD6534,Chennai,172,5,10-02-2024 01:24,166,7.79,Small,Electronics,Festival,Saturday,Yes,36,CUST62412,21,Standard,Suburban,No,Cloudy,33,Severe,107.69,Inflation,WAR0006,1500
ORD014073,PROD5032,Mumbai,471,19,10-02-2024 01:58,196,1.93,Medium,Groceries,Normal,Saturday,No,19,CUST13755,35,Express,Rural,No,Cloudy,27,Severe,92.39,Recession,WAR0002,1500
ORD011899,PROD4130,Kolkata,301,11,10-02-2024 02:01,122,5.83,Small,Furniture,Festival,Saturday,No,46,CUST85140,24,Same-Day,Suburban,No,Sunny,14,High,101.31,Recession,WAR0003,1500
ORD007964,PROD4225,Mumbai,207,10,10-02-2024 02:11,194,5.11,Small,Furniture,Festival,Saturday,No,35,CUST18040,25,Standard,Suburban,No,Cloudy,18,Severe,96.29,Inflation,WAR0010,1500
ORD011997,PROD9391,Kolkata,459,15,10-02-2024 02:42,125,6.44,Medium,Clothing,Festival,Saturday,No,47,CUST65817,8,Standard,Urban,No,Stormy,23,Moderate,93.93,Recession,WAR0008,1500
ORD014334,PROD5587,Chennai,118,8,10-02-2024 02:47,197,5.52,Large,Pharmaceuticals,Peak,Saturday,No,47,CUST76352,45,Express,Urban,Yes,Stormy,26,Low,108.7,Recession,WAR0003,1500
ORD008900,PROD3370,Mumbai,477,18,10-02-2024 02:48,35,5.38,Medium,Electronics,Normal,Saturday,No,9,CUST53038,11,Standard,Rural,Yes,Stormy,27,Moderate,108.33,Recession,WAR0012,1500
ORD002509,PROD5139,Chennai,405,4,10-02-2024 02:52,154,7.95,Medium,Groceries,Festival,Saturday,No,12,CUST44169,14,Same-Day,Rural,No,Rainy,31,Low,94.66,Stable,WAR0003,1500
ORD014308,PROD7402,Hyderabad,301,11,10-02-2024 02:59,18,1.11,Small,Furniture,Normal,Saturday,No,37,CUST92846,22,Standard,Urban,No,Rainy,25,Moderate,97.34,Recession,WAR0009,1500
ORD001388,PROD7697,Kolkata,433,11,10-02-2024 03:00,167,6.39,Medium,Electronics,Off-Peak,Saturday,No,29,CUST65248,23,Standard,Suburban,No,Sunny,35,High,111.8,Recession,WAR0006,1500
ORD001420,PROD4509,Delhi,61,4,10-02-2024 03:03,123,6.09,Medium,Electronics,Off-Peak,Saturday,No,41,CUST47232,15,Express,Rural,No,Rainy,18,High,119.19,Recession,WAR0001,1500
ORD010230,PROD3833,Kolkata,438,13,10-02-2024 03:16,153,7.45,Medium,Furniture,Festival,Saturday,No,46,CUST65462,15,Same-Day,Rural,No,Rainy,19,Low,99.19,Stable,WAR0004,1500
ORD002841,PROD5065,Bangalore,52,10,10-02-2024 03:16,12,8.44,Medium,Groceries,Normal,Saturday,No,1,CUST40314,26,Express,Suburban,No,Stormy,17,Low,113.77,Inflation,WAR0003,1500
ORD005425,PROD4438,Delhi,49,15,10-02-2024 03:25,148,9.63,Medium,Groceries,Festival,Saturday,No,18,CUST10544,34,Standard,Rural,No,Cloudy,20,Low,98.37,Recession,WAR0007,1500
ORD003600,PROD6449,Bangalore,434,1,10-02-2024 03:35,115,4.08,Large,Electronics,Off-Peak,Saturday,No,17,CUST85735,35,Same-Day,Urban,No,Rainy,11,High,118.51,Stable,WAR0007,1500
ORD009207,PROD8350,Chennai,184,11,10-02-2024 03:38,164,3.05,Large,Electronics,Festival,Saturday,No,20,CUST53367,48,Standard,Rural,No,Cloudy,38,Low,101.19,Stable,WAR0012,1500
ORD010694,PROD2448,Chennai,395,16,10-02-2024 03:51,99,4.81,Small,Groceries,Peak,Saturday,No,49,CUST91890,29,Standard,Rural,Yes,Stormy,39,Moderate,103.32,Stable,WAR0010,1500
ORD009544,PROD9036,Delhi,165,10,10-02-2024 03:54,140,3.59,Medium,Clothing,Normal,Saturday,No,33,CUST79321,25,Same-Day,Rural,No,Stormy,37,Low,116.1,Stable,WAR0004,1500
ORD000033,PROD2519,Bangalore,459,15,10-02-2024 03:55,65,6.53,Small,Pharmaceuticals,Festival,Saturday,No,35,CUST41820,39,Same-Day,Suburban,No,Rainy,21,Low,103.86,Recession,WAR0002,1500
ORD005532,PROD8907,Kolkata,92,15,10-02-2024 03:58,182,9.78,Small,Furniture,Festival,Saturday,No,20,CUST17666,3,Same-Day,Rural,No,Cloudy,39,Moderate,115.82,Inflation,WAR0011,1500
ORD000038,PROD5333,Delhi,344,14,10-02-2024 04:03,19,5.42,Medium,Clothing,Festival,Saturday,No,9,CUST71188,44,Standard,Urban,No,Stormy,38,Low,100.89,Recession,WAR0011,1500
ORD002518,PROD9300,Bangalore,142,3,10-02-2024 04:11,26,7.51,Large,Pharmaceuticals,Festival,Saturday,Yes,18,CUST38873,25,Same-Day,Suburban,No,Rainy,36,Severe,115.05,Stable,WAR0001,1500
ORD009985,PROD8890,Kolkata,278,18,10-02-2024 04:16,51,8.39,Medium,Furniture,Normal,Saturday,Yes,34,CUST84144,42,Standard,Suburban,No,Cloudy,21,High,111.08,Inflation,WAR0012,1500
ORD008107,PROD1719,Chennai,290,19,10-02-2024 04:38,49,7.47,Medium,Groceries,Normal,Saturday,No,21,CUST61253,18,Same-Day,Suburban,No,Sunny,24,Low,90.9,Recession,WAR0007,1500
ORD006080,PROD3753,Delhi,68,18,10-02-2024 04:43,117,5.82,Large,Clothing,Normal,Saturday,Yes,42,CUST22999,30,Standard,Suburban,No,Cloudy,14,Severe,104.5,Stable,WAR0012,1500
ORD013909,PROD4040,Mumbai,15,15,10-02-2024 04:50,156,5.29,Medium,Electronics,Peak,Saturday,Yes,37,CUST25038,4,Express,Rural,Yes,Sunny,25,Moderate,117.89,Stable,WAR0012,1500
ORD006803,PROD7003,Delhi,127,18,10-02-2024 04:51,120,8.55,Small,Pharmaceuticals,Festival,Saturday,No,45,CUST27537,40,Same-Day,Rural,No,Sunny,13,High,118.2,Recession,WAR0006,1500
ORD014709,PROD5544,Hyderabad,447,5,10-02-2024 05:17,63,2.85,Medium,Clothing,Off-Peak,Saturday,Yes,48,CUST77418,23,Same-Day,Rural,No,Rainy,35,High,112.0,Stable,WAR0012,1500
ORD005843,PROD9125,Kolkata,1,5,10-02-2024 05:30,178,9.71,Medium,Electronics,Peak,Saturday,No,32,CUST52736,31,Same-Day,Rural,Yes,Rainy,37,Severe,100.07,Recession,WAR0011,1500
ORD002700,PROD3719,Kolkata,406,13,10-02-2024 05:35,24,7.4,Small,Groceries,Peak,Saturday,No,41,CUST10082,22,Express,Urban,No,Cloudy,16,Low,101.91,Recession,WAR0009,1500
ORD006079,PROD7801,Kolkata,365,14,10-02-2024 05:52,165,2.8,Medium,Furniture,Off-Peak,Saturday,No,1,CUST23998,41,Same-Day,Urban,No,Cloudy,24,High,96.78,Inflation,WAR0004,1500
ORD005730,PROD3841,Kolkata,323,13,10-02-2024 06:18,153,7.63,Medium,Electronics,Normal,Saturday,Yes,24,CUST13989,23,Same-Day,Suburban,No,Cloudy,23,Moderate,98.01,Recession,WAR0009,1500
ORD011761,PROD9383,Chennai,470,18,10-02-2024 06:22,35,5.77,Small,Electronics,Festival,Saturday,No,47,CUST67809,2,Express,Rural,No,Cloudy,20,Low,91.37,Recession,WAR0008,1500
ORD002208,PROD7761,Delhi,80,15,10-02-2024 06:29,173,7.37,Large,Groceries,Peak,Saturday,No,3,CUST94237,33,Express,Urban,No,Sunny,33,High,97.99,Inflation,WAR0001,1500
ORD008331,PROD1941,Bangalore,390,11,10-02-2024 06:32,111,7.91,Large,Clothing,Peak,Saturday,No,28,CUST35370,22,Standard,Suburban,No,Stormy,10,Severe,102.78,Recession,WAR0007,1500
ORD010000,PROD8514,Bangalore,413,14,10-02-2024 06:33,171,1.79,Large,Electronics,Normal,Saturday,No,47,CUST14688,13,Same-Day,Urban,Yes,Stormy,10,Severe,92.51,Stable,WAR0003,1500
ORD004353,PROD3193,Chennai,109,15,10-02-2024 06:44,65,5.55,Small,Electronics,Normal,Saturday,Yes,44,CUST98652,21,Express,Urban,No,Cloudy,12,Severe,96.44,Stable,WAR0010,1500
ORD008748,PROD8220,Chennai,134,9,10-02-2024 06:47,64,9.39,Large,Pharmaceuticals,Festival,Saturday,No,22,CUST96106,12,Standard,Urban,Yes,Cloudy,14,Moderate,105.35,Stable,WAR0005,1500
ORD001697,PROD9094,Bangalore,54,6,10-02-2024 06:50,99,3.89,Large,Electronics,Off-Peak,Saturday,No,4,CUST24593,5,Express,Suburban,No,Cloudy,25,High,108.14,Recession,WAR0003,1500
ORD014990,PROD5461,Chennai,256,15,10-02-2024 06:54,31,6.34,Small,Furniture,Peak,Saturday,Yes,20,CUST99074,4,Standard,Rural,Yes,Cloudy,15,Low,114.39,Recession,WAR0003,1500
ORD012859,PROD1743,Mumbai,368,2,10-02-2024 06:56,56,4.32,Medium,Clothing,Festival,Saturday,Yes,39,CUST19203,28,Same-Day,Urban,No,Cloudy,28,High,106.65,Inflation,WAR0001,1500
ORD009476,PROD9254,Mumbai,313,17,10-02-2024 07:03,101,5.09,Large,Pharmaceuticals,Festival,Saturday,No,1,CUST13226,42,Standard,Suburban,No,Stormy,16,High,111.45,Inflation,WAR0011,1500
ORD012354,PROD6287,Mumbai,10,14,10-02-2024 07:10,182,5.94,Large,Pharmaceuticals,Normal,Saturday,No,29,CUST60688,43,Express,Urban,Yes,Sunny,21,Low,99.09,Stable,WAR0010,1500
