order_id,product_id,weather_condition,temperature,traffic_level,fuel_price_index,economic_conditions
ORD002737,PROD5558,Cloudy,28,Moderate,111.12,Recession
ORD010169,PROD4407,Stormy,21,Low,100.12,Recession
ORD013747,PROD3468,Rainy,16,Severe,100.99,Stable
ORD001479,PROD3414,Sunny,38,Severe,91.33,Recession
ORD010139,PROD3138,Rainy,20,Severe,113.37,Stable
ORD004993,PROD4504,Cloudy,31,Moderate,101.61,Stable
ORD006018,PROD9015,Stormy,27,Severe,109.22,Stable
ORD004180,PROD5597,Stormy,26,High,106.42,Recession
ORD006418,PROD6549,Sunny,34,High,97.81,Inflation
ORD000853,PROD8560,Rainy,19,Low,100.57,Recession
ORD000338,PROD3426,Stormy,27,Moderate,107.23,Stable
ORD003052,PROD6145,Sunny,14,Moderate,109.74,Recession
ORD006150,PROD3881,Stormy,19,Severe,106.89,Inflation
ORD009360,PROD4270,Rainy,14,Moderate,112.33,Stable
ORD009728,PROD5014,Sunny,25,Moderate,106.14,Recession
ORD003947,PROD6876,Rainy,31,Low,90.85,Recession
ORD011752,PROD3400,Rainy,27,Low,110.4,Recession
ORD001685,PROD9882,Rainy,23,Severe,91.04,Recession
ORD000663,PROD4986,Stormy,19,Severe,100.07,Inflation
ORD012578,PROD9348,Cloudy,33,Severe,116.29,Inflation
ORD011543,PROD9216,Sunny,10,Severe,98.56,Stable
ORD003475,PROD7102,Cloudy,28,Severe,117.96,Stable
ORD007883,PROD6783,Stormy,10,Severe,113.45,Recession
ORD003832,PROD9996,Stormy,12,Moderate,118.43,Stable
ORD009605,PROD3323,Cloudy,20,Low,106.26,Stable
ORD000100,PROD2489,Stormy,23,Moderate,95.69,Stable
ORD005219,PROD3262,Cloudy,32,Low,93.62,Stable
ORD012688,PROD2441,Sunny,11,Moderate,100.84,Inflation
ORD010625,PROD3022,Rainy,14,Low,107.7,Recession
ORD008943,PROD4196,Rainy,21,Moderate,97.36,Inflation
ORD014770,PROD7416,Cloudy,27,Moderate,98.69,Stable
ORD000590,PROD6096,Stormy,22,High,108.9,Stable
ORD011260,PROD5013,Rainy,31,Severe,112.87,Inflation
ORD000011,PROD1520,Rainy,38,Moderate,92.57,Inflation
ORD002547,PROD6651,Rainy,36,High,106.6,Recession
ORD000472,PROD1822,Cloudy,19,Severe,92.68,Stable
ORD005728,PROD9931,Cloudy,10,Low,111.05,Stable
ORD011142,PROD1959,Cloudy,21,Moderate,103.73,Stable
ORD002560,PROD4389,Sunny,22,Severe,102.33,Inflation
ORD006553,PROD6180,Cloudy,10,Moderate,108.92,Stable
ORD011541,PROD9627,Stormy,29,Severe,110.86,Recession
ORD013009,PROD2970,Cloudy,21,Severe,115.75,Recession
ORD009287,PROD1095,Sunny,37,Low,103.76,Recession
ORD006189,PROD4313,Rainy,34,High,94.67,Inflation
ORD001657,PROD7521,Stormy,17,Severe,91.5,Stable
ORD012066,PROD4769,Rainy,34,High,108.41,Recession
ORD003753,PROD3996,Cloudy,12,Low,114.55,Inflation
ORD002222,PROD4120,Cloudy,31,Low,109.51,Inflation
ORD002920,PROD9474,Sunny,15,High,94.98,Stable
ORD001006,PROD2476,Cloudy,16,Low,94.71,Inflation
ORD004526,PROD9071,Rainy,18,Severe,102.37,Inflation
ORD002983,PROD8483,Cloudy,11,Severe,102.99,Recession
ORD012342,PROD7066,Cloudy,33,Moderate,97.12,Stable
ORD012164,PROD7491,Sunny,36,Severe,92.67,Stable
ORD013496,PROD4084,Sunny,35,Low,91.51,Recession
ORD000175,PROD1117,Sunny,38,Low,118.6,Recession
ORD001742,PROD9740,Rainy,14,High,92.58,Stable
ORD007734,PROD9235,Cloudy,25,High,108.08,Inflation
ORD006250,PROD3650,Cloudy,11,Severe,119.02,Recession
ORD002969,PROD2956,Cloudy,18,Low,119.38,Stable
ORD000827,PROD8569,Cloudy,34,Severe,95.2,Recession
ORD000265,PROD2964,Cloudy,29,High,106.38,Stable
ORD002251,PROD6892,Rainy,14,Moderate,91.32,Stable
ORD013182,PROD5532,Stormy,11,Low,110.05,Inflation
ORD002256,PROD8692,Sunny,23,Moderate,100.0,Stable
ORD010737,PROD2879,Sunny,26,Low,104.71,Inflation
ORD004460,PROD7618,Rainy,18,Moderate,101.31,Stable
ORD005960,PROD2194,Rainy,14,Low,96.02,Inflation
ORD011027,PROD9108,Cloudy,22,High,96.12,Inflation
ORD000589,PROD3683,Stormy,18,Low,111.2,Inflation
ORD000523,PROD8814,Rainy,26,Severe,95.28,Stable
ORD013539,PROD5466,Cloudy,29,Moderate,117.71,Inflation
ORD003864,PROD2752,Cloudy,13,Low,113.48,Inflation
ORD008101,PROD2887,Sunny,11,High,118.35,Stable
ORD009806,PROD8926,Stormy,14,Moderate,100.16,Recession
ORD005061,PROD1827,Cloudy,24,Moderate,95.0,Stable
ORD013659,PROD8805,Sunny,28,Low,104.58,Inflation
ORD001808,PROD9148,Stormy,39,Moderate,95.6,Inflation
ORD005979,PROD7617,Rainy,27,Moderate,116.42,Stable
ORD009488,PROD4902,Stormy,29,Moderate,107.56,Recession
ORD007388,PROD8724,Stormy,25,Severe,115.52,Stable
ORD003549,PROD6622,Sunny,31,Low,102.59,Stable
ORD011932,PROD8108,Rainy,20,Low,91.04,Inflation
ORD012428,PROD3425,Rainy,14,Moderate,111.98,Stable
ORD003473,PROD1500,Sunny,37,Low,110.02,Recession
ORD007044,PROD6006,Rainy,16,Moderate,113.01,Inflation
ORD006562,PROD3243,Cloudy,35,Moderate,100.4,Stable
ORD003269,PROD4695,Cloudy,39,Severe,94.77,Recession
ORD009777,PROD7233,Stormy,35,Moderate,117.68,Inflation
ORD011030,PROD8266,Stormy,33,High,106.99,Stable
ORD003619,PROD1076,Rainy,37,Severe,117.6,Recession
ORD000099,PROD9085,Sunny,33,Moderate,104.04,Recession
ORD012804,PROD3017,Sunny,28,Low,118.83,Stable
ORD008673,PROD9349,Stormy,17,High,115.92,Recession
ORD000847,PROD6091,Cloudy,21,Severe,98.35,Stable
ORD007886,PROD7336,Stormy,24,Severe,98.13,Recession
ORD013137,PROD1211,Cloudy,13,Low,91.5,Inflation
ORD003277,PROD5278,Cloudy,12,Low,114.27,Stable
ORD011144,PROD5529,Stormy,39,Low,96.05,Stable
ORD004044,PROD4154,Cloudy,17,Severe,119.31,Stable
ORD004346,PROD8028,Stormy,31,Moderate,99.34,Stable
ORD014268,PROD4207,Stormy,11,High,107.64,Recession
ORD008510,PROD8516,Sunny,14,Severe,104.78,Recession
ORD005251,PROD6886,Stormy,19,Moderate,93.19,Inflation
ORD003487,PROD7333,Stormy,30,Low,90.32,Inflation
ORD000931,PROD4727,Rainy,25,Moderate,101.43,Stable
ORD006264,PROD9698,Sunny,18,High,93.16,Stable
ORD013782,PROD3490,Cloudy,29,Severe,101.72,Stable
ORD013943,PROD4064,Stormy,23,Severe,103.73,Recession
ORD008111,PROD5654,Stormy,32,Moderate,93.63,Inflation
ORD013664,PROD4893,Sunny,29,Severe,96.66,Inflation
ORD007909,PROD4425,Cloudy,25,Severe,98.49,Stable
ORD004294,PROD3725,Stormy,28,Severe,101.22,Inflation
ORD004709,PROD9576,Sunny,28,Moderate,104.14,Recession
ORD001628,PROD6776,Rainy,34,Severe,90.93,Recession
ORD002716,PROD3221,Cloudy,13,Severe,118.28,Stable
ORD006675,PROD6918,Cloudy,18,Low,90.78,Inflation
ORD008687,PROD8462,Cloudy,29,High,106.28,Recession
ORD007836,PROD5110,Rainy,27,Low,102.09,Inflation
ORD007154,PROD6198,Rainy,38,Moderate,113.97,Stable
ORD012559,PROD6384,Stormy,37,Moderate,108.85,Inflation
ORD012424,PROD5225,Cloudy,33,High,119.58,Stable
ORD010753,PROD2995,Sunny,32,Severe,90.33,Inflation
ORD010168,PROD6921,Sunny,36,Moderate,94.27,Inflation
ORD013357,PROD7347,Stormy,37,Moderate,94.13,Inflation
ORD004724,PROD1172,Cloudy,22,High,113.23,Recession
ORD006347,PROD1361,Rainy,12,Moderate,104.86,Recession
ORD013942,PROD4083,Rainy,33,High,115.63,Stable
ORD006596,PROD2943,Rainy,38,Moderate,115.7,Stable
ORD006210,PROD9015,Stormy,30,Severe,109.55,Stable
ORD004551,PROD3863,Rainy,15,Moderate,117.31,Stable
ORD007665,PROD2945,Rainy,33,Severe,100.65,Stable
ORD004261,PROD3276,Cloudy,25,Moderate,107.89,Recession
ORD011624,PROD8758,Cloudy,16,Moderate,95.72,Stable
ORD007488,PROD2669,Sunny,10,High,113.57,Inflation
ORD013081,PROD5525,Stormy,37,Severe,100.12,Stable
ORD003040,PROD8417,Stormy,27,Moderate,98.86,Stable
ORD003176,PROD6878,Rainy,37,High,103.71,Recession
ORD012684,PROD3486,Cloudy,17,High,112.24,Stable
ORD009303,PROD2946,Cloudy,39,Low,103.29,Recession
ORD004344,PROD1711,Sunny,39,High,116.93,Inflation
ORD004138,PROD5762,Cloudy,14,Severe,91.31,Recession
ORD006957,PROD9605,Sunny,19,Low,113.44,Stable
ORD008617,PROD6891,Sunny,30,Low,114.23,Recession
ORD012808,PROD4417,Rainy,13,Severe,100.44,Recession
ORD004282,PROD3641,Sunny,20,Low,91.0,Stable
ORD003724,PROD2229,Cloudy,12,Low,117.25,Inflation
ORD002458,PROD8933,Sunny,31,Low,106.21,Inflation
ORD012675,PROD7053,Sunny,27,Severe,107.09,Stable
ORD001566,PROD9945,Rainy,17,Low,95.88,Inflation
ORD013985,PROD6135,Sunny,12,Severe,114.78,Recession
ORD008982,PROD2946,Stormy,23,Moderate,117.16,Stable
ORD006649,PROD9800,Rainy,28,Low,101.64,Recession
ORD007065,PROD3980,Stormy,38,Moderate,110.11,Recession
ORD002480,PROD4290,Sunny,31,Severe,92.14,Recession
ORD005426,PROD4425,Sunny,37,Moderate,111.44,Stable
ORD012256,PROD7390,Rainy,35,High,97.89,Inflation
ORD002911,PROD3877,Stormy,25,Low,93.36,Inflation
ORD005048,PROD1187,Sunny,34,High,91.59,Inflation
ORD007905,PROD6947,Sunny,33,Moderate,104.17,Recession
ORD011847,PROD9914,Rainy,24,Severe,119.0,Stable
ORD009988,PROD3632,Cloudy,20,Moderate,91.21,Recession
ORD002106,PROD2196,Cloudy,18,Moderate,108.01,Recession
ORD007416,PROD5388,Stormy,16,Moderate,109.21,Inflation
ORD011232,PROD6192,Stormy,28,Low,115.35,Inflation
ORD014100,PROD8580,Cloudy,28,Low,106.14,Inflation
ORD002750,PROD8039,Stormy,13,High,105.53,Inflation
ORD008072,PROD6425,Stormy,21,Moderate,97.18,Stable
ORD010216,PROD5384,Cloudy,19,Low,116.25,Inflation
ORD004236,PROD1760,Stormy,10,Severe,107.95,Stable
ORD005645,PROD9322,Cloudy,35,Moderate,107.83,Stable
ORD010784,PROD8601,Rainy,37,Low,93.36,Inflation
ORD010546,PROD3401,Rainy,25,Moderate,113.67,Inflation
ORD010161,PROD3323,Rainy,16,Severe,111.49,Stable
ORD009527,PROD5403,Rainy,13,High,99.92,Inflation
ORD013216,PROD6922,Rainy,36,Moderate,99.84,Recession
ORD003231,PROD1530,Cloudy,12,High,113.14,Recession
ORD003385,PROD2097,Rainy,35,High,94.94,Recession
ORD010430,PROD5552,Cloudy,38,Severe,117.43,Stable
ORD007189,PROD8150,Sunny,12,High,90.55,Recession
ORD006057,PROD2742,Rainy,14,Severe,96.26,Recession
ORD012388,PROD8877,Cloudy,30,High,110.2,Stable
ORD004394,PROD3262,Rainy,33,Moderate,103.94,Recession
ORD007131,PROD6453,Sunny,37,Low,98.31,Inflation
ORD005618,PROD2593,Sunny,29,Moderate,112.84,Recession
ORD004925,PROD3126,Cloudy,21,High,101.7,Recession
ORD013523,PROD1077,Sunny,22,Severe,115.26,Stable
ORD012970,PROD7500,Sunny,36,High,110.13,Stable
ORD013425,PROD9494,Cloudy,38,Moderate,97.8,Recession
ORD004203,PROD8613,Cloudy,11,Low,104.92,Recession
ORD011584,PROD7169,Stormy,12,Moderate,96.28,Stable
ORD002215,PROD4331,Sunny,12,Severe,95.25,Recession
ORD012426,PROD1585,Stormy,19,Moderate,112.25,Recession
ORD006902,PROD8577,Cloudy,38,Severe,113.2,Inflation
ORD005489,PROD1917,Sunny,31,Low,92.08,Stable
ORD006895,PROD5389,Rainy,15,Low,118.29,Stable
ORD003817,PROD2291,Cloudy,39,Moderate,117.07,Inflation
ORD004775,PROD3492,Sunny,11,Moderate,113.73,Stable
ORD010162,PROD5627,Sunny,19,Moderate,94.01,Stable
ORD009143,PROD7382,Rainy,29,Severe,113.67,Stable
ORD010902,PROD8004,Rainy,11,Low,110.93,Stable
ORD012074,PROD2521,Rainy,32,Low,101.56,Recession
ORD008886,PROD4110,Cloudy,12,Moderate,98.06,Recession
ORD006006,PROD7391,Stormy,17,Severe,110.84,Inflation
ORD006688,PROD7672,Cloudy,17,Severe,96.51,Inflation
ORD005000,PROD1003,Cloudy,23,High,95.59,Stable
ORD001100,PROD4538,Cloudy,24,High,102.49,Recession
ORD011683,PROD3318,Rainy,36,Severe,100.07,Inflation
ORD001266,PROD4349,Sunny,39,Low,106.1,Recession
ORD005367,PROD5146,Sunny,15,Low,105.16,Inflation
ORD004569,PROD5413,Sunny,35,Severe,92.37,Inflation
ORD004264,PROD4768,Stormy,15,Moderate,117.93,Inflation
ORD001659,PROD5566,Sunny,20,Moderate,91.93,Recession
ORD007078,PROD7570,Rainy,30,Low,99.73,Inflation
ORD014432,PROD3612,Rainy,13,Severe,112.65,Stable
ORD008250,PROD5278,Cloudy,37,High,105.71,Stable
ORD011649,PROD2334,Stormy,10,Moderate,109.25,Inflation
ORD011103,PROD7944,Cloudy,16,Severe,98.06,Stable
ORD009867,PROD2541,Rainy,16,Moderate,105.86,Recession
ORD005664,PROD4411,Cloudy,26,High,112.58,Recession
ORD010970,PROD5971,Sunny,33,Severe,98.81,Recession
ORD009293,PROD1659,Sunny,30,Severe,94.05,Recession
ORD013224,PROD9292,Cloudy,16,High,103.58,Inflation
ORD006768,PROD8374,Cloudy,12,Moderate,95.36,Recession
ORD002250,PROD5285,Stormy,32,Low,101.21,Recession
ORD000220,PROD8260,Rainy,32,Severe,99.43,Stable
ORD012119,PROD6977,Rainy,11,Severe,115.8,Stable
ORD000399,PROD7311,Cloudy,37,Moderate,109.37,Recession
ORD006215,PROD1237,Sunny,10,Low,99.85,Inflation
ORD009239,PROD1580,Stormy,11,Low,96.39,Inflation
ORD006101,PROD4377,Rainy,39,High,105.32,Recession
ORD006781,PROD6119,Stormy,29,Low,109.92,Stable
ORD001835,PROD4189,Sunny,38,Moderate,102.94,Recession
ORD008048,PROD3385,Rainy,25,Moderate,103.92,Recession
ORD009494,PROD5430,Stormy,20,Low,113.35,Recession
ORD011379,PROD4328,Cloudy,26,Moderate,119.4,Inflation
ORD005715,PROD1013,Sunny,24,High,91.14,Stable
ORD003859,PROD1750,Cloudy,13,Low,93.19,Recession
ORD003084,PROD8570,Stormy,16,Low,115.81,Recession
ORD010445,PROD8802,Stormy,33,High,111.91,Inflation
ORD000205,PROD7596,Rainy,24,Moderate,108.18,Stable
ORD012179,PROD8510,Sunny,31,Severe,94.56,Stable
ORD002456,PROD7899,Rainy,13,Severe,104.72,Inflation
ORD011439,PROD4416,Stormy,38,Severe,107.82,Stable
ORD012593,PROD4797,Sunny,29,Low,100.35,Inflation
ORD009563,PROD1193,Cloudy,17,Moderate,103.59,Stable
ORD012547,PROD1157,Sunny,14,Severe,114.27,Stable
ORD004402,PROD7562,Sunny,14,Low,105.74,Recession
ORD014065,PROD3099,Sunny,27,Severe,95.97,Stable
ORD002991,PROD7033,Sunny,25,High,95.26,Stable
ORD008801,PROD7036,Cloudy,31,Low,109.52,Inflation
ORD005984,PROD7298,Cloudy,37,Moderate,107.67,Inflation
ORD001171,PROD7532,Cloudy,35,Low,90.9,Recession
ORD004002,PROD9529,Cloudy,34,Moderate,115.42,Recession
ORD008907,PROD3389,Stormy,16,High,118.98,Recession
ORD014764,PROD4370,Rainy,15,High,102.33,Stable
ORD008595,PROD3845,Stormy,24,High,115.27,Stable
ORD005002,PROD5660,Stormy,27,Low,119.92,Stable
ORD012555,PROD7671,Cloudy,38,Moderate,116.17,Stable
ORD007986,PROD8184,Stormy,28,Low,108.81,Inflation
ORD010652,PROD7328,Rainy,29,Moderate,113.22,Inflation
ORD004761,PROD7765,Sunny,39,Severe,92.2,Recession
ORD008158,PROD5588,Stormy,38,Low,108.14,Recession
ORD006364,PROD4715,Sunny,20,Severe,113.82,Recession
ORD000828,PROD7770,Stormy,21,High,100.48,Inflation
ORD001119,PROD3854,Rainy,37,Severe,103.79,Inflation
ORD011527,PROD3572,Rainy,30,Low,95.76,Inflation
ORD011666,PROD3797,Stormy,22,High,102.36,Stable
ORD011988,PROD4838,Cloudy,11,Moderate,113.11,Inflation
ORD008166,PROD3743,Cloudy,30,Moderate,101.46,Stable
ORD005014,PROD9376,Sunny,12,Low,98.11,Inflation
ORD014671,PROD9411,Sunny,19,High,113.04,Stable
ORD000610,PROD1207,Rainy,19,Moderate,103.05,Recession
ORD013792,PROD2857,Rainy,20,High,92.84,Recession
ORD011745,PROD8756,Cloudy,33,Moderate,101.39,Stable
ORD007194,PROD6841,Cloudy,10,High,106.56,Stable
ORD001522,PROD1782,Rainy,27,Low,119.92,Inflation
ORD004266,PROD9430,Sunny,19,Moderate,105.17,Stable
ORD003868,PROD2978,Sunny,15,Low,113.52,Recession
ORD014480,PROD1265,Rainy,35,Moderate,116.44,Inflation
ORD001681,PROD2438,Sunny,15,Moderate,95.67,Recession
ORD010797,PROD1698,Sunny,39,Low,108.52,Stable
ORD006925,PROD6087,Rainy,36,Severe,102.79,Recession
ORD012300,PROD5569,Stormy,33,Severe,103.6,Inflation
ORD002494,PROD2865,Sunny,10,Severe,108.3,Recession
ORD009019,PROD1323,Rainy,29,Severe,110.82,Recession
ORD005125,PROD6624,Cloudy,16,Moderate,108.63,Inflation
ORD013428,PROD9153,Sunny,29,Low,110.83,Recession
ORD006924,PROD5023,Cloudy,30,High,104.63,Inflation
ORD013852,PROD1514,Cloudy,20,Low,100.33,Inflation
ORD006043,PROD9010,Cloudy,35,Severe,107.25,Recession
ORD013160,PROD6690,Sunny,10,Moderate,117.74,Stable
ORD007845,PROD2145,Cloudy,33,Low,97.85,Inflation
ORD003396,PROD2843,Rainy,21,Moderate,99.01,Inflation
ORD012730,PROD9827,Rainy,38,High,94.02,Recession
ORD002668,PROD4683,Stormy,22,Moderate,117.78,Inflation
ORD004479,PROD4985,Cloudy,26,High,95.29,Inflation
ORD008069,PROD4102,Stormy,39,Severe,106.41,Stable
ORD002708,PROD9827,Stormy,21,Low,96.09,Stable
ORD006440,PROD9821,Stormy,12,Low,118.47,Stable
ORD010252,PROD3740,Stormy,23,Severe,108.94,Inflation
ORD009422,PROD4160,Stormy,15,Moderate,95.34,Inflation
ORD003373,PROD3738,Sunny,13,High,100.39,Recession
ORD011165,PROD1687,Cloudy,30,Moderate,100.01,Inflation
ORD009601,PROD5861,Cloudy,11,Low,90.35,Recession
ORD001190,PROD6400,Stormy,20,Moderate,107.62,Stable
ORD010720,PROD6428,Rainy,38,Low,107.08,Inflation
ORD010990,PROD7024,Cloudy,27,High,112.37,Recession
ORD014683,PROD6250,Sunny,11,High,91.0,Recession
ORD005121,PROD4982,Rainy,22,Moderate,103.65,Stable
ORD007638,PROD7050,Sunny,10,Low,97.06,Recession
ORD001432,PROD9626,Rainy,15,Moderate,116.37,Stable
ORD014637,PROD3182,Cloudy,24,Severe,101.51,Inflation
ORD010060,PROD7738,Rainy,36,High,106.63,Inflation
ORD013236,PROD6573,Sunny,27,Severe,93.7,Recession
ORD008461,PROD2684,Cloudy,13,Low,96.35,Recession
ORD009005,PROD5484,Rainy,38,Low,92.24,Stable
ORD006572,PROD3532,Stormy,11,Severe,96.12,Recession
ORD001164,PROD4522,Stormy,19,High,98.79,Inflation
ORD005135,PROD4339,Sunny,27,Severe,97.96,Inflation
ORD003374,PROD4471,Sunny,16,Moderate,105.98,Inflation
ORD008266,PROD4829,Sunny,26,Moderate,91.71,Recession
ORD011345,PROD8053,Sunny,18,Moderate,115.26,Inflation
ORD005384,PROD9967,Cloudy,11,High,95.69,Recession
ORD003993,PROD1833,Cloudy,14,Low,105.21,Recession
ORD014591,PROD1387,Sunny,13,Low,119.53,Recession
ORD006908,PROD7721,Stormy,11,Low,114.57,Inflation
ORD012396,PROD8209,Stormy,23,Moderate,91.63,Recession
ORD013333,PROD7670,Sunny,24,Moderate,101.28,Stable
ORD002888,PROD3501,Stormy,23,Low,109.79,Inflation
ORD009434,PROD3094,Sunny,39,Low,96.37,Stable
ORD004935,PROD9026,Stormy,13,Severe,99.41,Recession
ORD002484,PROD7524,Rainy,31,Severe,99.93,Inflation
ORD006568,PROD6575,Cloudy,12,Severe,105.49,Stable
ORD011837,PROD3898,Sunny,13,Moderate,94.12,Recession
ORD005795,PROD8681,Rainy,20,Severe,90.81,Inflation
ORD001073,PROD1536,Cloudy,29,Low,115.2,Stable
ORD000497,PROD5681,Stormy,13,Severe,92.51,Inflation
ORD006710,PROD6959,Sunny,24,Moderate,118.73,Inflation
ORD012893,PROD1466,Sunny,31,Severe,119.94,Recession
ORD008867,PROD4823,Sunny,16,High,92.0,Inflation
ORD000356,PROD1406,Stormy,16,Severe,115.02,Inflation
ORD012801,PROD1447,Stormy,13,Moderate,112.48,Inflation
ORD013961,PROD3642,Sunny,27,Low,98.4,Inflation
ORD005969,PROD7397,Stormy,22,High,103.3,Inflation
ORD012724,PROD7119,Rainy,29,High,109.64,Stable
ORD003471,PROD7503,Rainy,14,Low,110.14,Stable
ORD004370,PROD4365,Cloudy,11,Low,111.74,Stable
ORD002354,PROD2562,Sunny,23,Low,100.86,Inflation
ORD004574,PROD9171,Stormy,24,High,104.24,Recession
ORD006679,PROD6375,Cloudy,34,High,92.53,Stable
ORD012003,PROD3128,Sunny,24,High,104.2,Stable
ORD001523,PROD4906,Rainy,37,High,99.02,Stable
ORD002205,PROD3365,Stormy,13,Low,97.74,Recession
ORD013646,PROD2700,Sunny,10,High,91.2,Inflation
ORD010781,PROD7409,Stormy,39,High,96.91,Stable
ORD003340,PROD1731,Sunny,15,Severe,97.84,Stable
ORD006761,PROD9856,Stormy,28,Low,105.95,Inflation
ORD008757,PROD2052,Stormy,26,Moderate,99.84,Recession
ORD009121,PROD4698,Stormy,27,Severe,106.32,Recession
ORD001727,PROD3507,Cloudy,37,Low,118.53,Stable
ORD009679,PROD9745,Stormy,25,Low,93.88,Stable
ORD001166,PROD8398,Sunny,11,Low,119.24,Inflation
ORD006543,PROD5778,Stormy,31,High,106.84,Recession
ORD004556,PROD6171,Stormy,24,High,116.95,Inflation
ORD001839,PROD7329,Stormy,30,Moderate,107.61,Stable
ORD009389,PROD1854,Sunny,39,Moderate,107.57,Inflation
ORD004004,PROD9276,Sunny,23,High,95.82,Recession
ORD008000,PROD5939,Stormy,33,Severe,105.41,Stable
ORD001308,PROD7560,Stormy,26,High,119.43,Inflation
ORD011819,PROD8843,Cloudy,15,Severe,109.91,Stable
ORD008242,PROD4221,Sunny,35,High,108.85,Recession
ORD008885,PROD9775,Cloudy,20,Severe,119.56,Inflation
ORD006336,PROD7824,Cloudy,24,Severe,93.51,Inflation
ORD008391,PROD5485,Cloudy,13,Severe,104.44,Stable
ORD012592,PROD2781,Stormy,24,High,114.15,Inflation
ORD003841,PROD1889,Cloudy,13,Severe,103.29,Inflation
ORD008396,PROD9085,Cloudy,32,Severe,115.84,Inflation
ORD013469,PROD7177,Stormy,38,Severe,92.27,Inflation
ORD012915,PROD8793,Stormy,21,Severe,115.52,Stable
ORD004843,PROD1246,Stormy,24,Severe,92.72,Recession
ORD002080,PROD9792,Sunny,18,Moderate,90.28,Recession
ORD004550,PROD7450,Stormy,13,Moderate,98.81,Inflation
ORD009813,PROD6843,Rainy,27,Severe,101.39,Inflation
ORD005012,PROD1355,Rainy,19,Moderate,100.27,Inflation
ORD002945,PROD2685,Sunny,32,Moderate,119.23,Stable
ORD007293,PROD9596,Rainy,35,Severe,94.13,Inflation
ORD005565,PROD4285,Cloudy,27,Moderate,90.15,Stable
ORD000006,PROD3286,Rainy,18,High,96.45,Stable
ORD000834,PROD8242,Sunny,33,High,103.98,Inflation
ORD009064,PROD9818,Cloudy,30,Severe,118.05,Recession
ORD011693,PROD6409,Stormy,17,High,101.98,Stable
ORD013173,PROD5788,Cloudy,19,High,97.16,Inflation
ORD007151,PROD8669,Sunny,36,Low,97.92,Recession
ORD013947,PROD7466,Rainy,33,Severe,102.17,Recession
ORD013138,PROD2656,Rainy,25,Low,119.72,Inflation
ORD006755,PROD9157,Sunny,22,High,119.4,Recession
ORD010554,PROD9940,Stormy,38,Moderate,109.91,Recession
ORD005422,PROD9635,Stormy,28,Moderate,115.81,Inflation
ORD002811,PROD6133,Stormy,11,High,103.08,Recession
ORD008592,PROD4345,Sunny,21,Severe,105.43,Inflation
ORD005952,PROD9857,Sunny,38,Low,105.79,Recession
ORD006414,PROD8764,Sunny,30,Severe,115.36,Stable
ORD002734,PROD2525,Rainy,24,Moderate,95.95,Inflation
ORD011771,PROD7181,Sunny,20,Moderate,99.82,Stable
ORD007228,PROD2328,Rainy,20,Low,93.03,Inflation
ORD009755,PROD5227,Cloudy,38,Moderate,102.66,Stable
ORD000009,PROD2424,Stormy,21,Severe,115.74,Inflation
ORD005377,PROD8794,Cloudy,38,Moderate,101.97,Recession
ORD000327,PROD5291,Rainy,22,Moderate,94.64,Inflation
ORD012721,PROD9657,Rainy,15,Low,114.04,Stable
ORD010294,PROD8130,Sunny,26,Low,101.56,Inflation
ORD014796,PROD9020,Stormy,36,High,97.99,Stable
ORD004885,PROD4057,Stormy,11,High,119.0,Inflation
ORD003687,PROD7895,Stormy,37,Low,109.27,Inflation
ORD009511,PROD1938,Stormy,34,Moderate,101.4,Stable
ORD004631,PROD6326,Stormy,11,Moderate,112.2,Inflation
ORD011045,PROD5583,Cloudy,10,Low,107.97,Stable
ORD011044,PROD8966,Stormy,16,Moderate,117.51,Recession
ORD012128,PROD6523,Sunny,38,High,96.21,Recession
ORD004084,PROD9762,Rainy,32,Low,97.89,Inflation
ORD004112,PROD3316,Cloudy,16,Moderate,104.55,Recession
ORD009302,PROD5354,Stormy,28,Severe,95.98,Stable
ORD012476,PROD2060,Stormy,23,Moderate,102.53,Recession
ORD008704,PROD5951,Sunny,23,Severe,101.22,Stable
ORD008427,PROD8942,Stormy,27,Severe,117.37,Inflation
ORD013229,PROD2244,Cloudy,21,Severe,107.73,Inflation
